Date,AAPL,ADBE,AMZN,FB,GOOG,JPM,MSFT,NFLX,TSLA,WMT
2014-08-18,21.867570877075195,71.05999755859375,16.726499557495117,,28.79192352294922,41.82655715942383,37.887332916259766,6.6571431159973145,17.32933235168457,19.982175827026367
2014-08-19,22.16969871520996,72.05000305175781,16.756500244140625,,29.024370193481445,42.067745208740234,38.309898376464844,6.687857151031494,17.117332458496094,20.08679962158203
2014-08-20,22.17851448059082,71.0199966430664,16.788999557495117,,28.90715980529785,42.12620162963867,37.98875045776367,6.745571136474609,17.047332763671875,20.108261108398438
2014-08-21,22.180727005004883,71.7300033569336,16.64550018310547,,28.851768493652344,42.7547492980957,38.21693420410156,6.743570804595947,16.95599937438965,20.266530990600586
2014-08-22,22.34391212463379,72.04000091552734,16.579500198364258,,28.81170654296875,42.7474250793457,38.15778350830078,6.845571041107178,17.118667602539062,20.314817428588867
2014-08-25,22.392436981201172,71.81999969482422,16.701000213623047,,28.69498634338379,43.368656158447266,38.1746711730957,6.870429039001465,17.503332138061523,20.30408477783203
2014-08-26,22.24909210205078,71.52999877929688,17.09149932861328,,28.579256057739258,43.661006927490234,38.039459228515625,6.8480000495910645,17.44933319091797,20.25848388671875
2014-08-27,22.522541046142578,71.55000305175781,17.159000396728516,,28.2399845123291,43.55136489868164,37.92113494873047,6.781428813934326,17.549999237060547,20.347007751464844
2014-08-28,22.548999786376953,71.37000274658203,17.000999450683594,,28.150957107543945,43.237098693847656,37.929595947265625,6.7887139320373535,17.590667724609375,20.360416412353516
2014-08-29,22.604135513305664,71.9000015258789,16.95199966430664,,28.269655227661133,43.449031829833984,38.394412994384766,6.823429107666016,17.979999542236328,20.253116607666016
2014-09-02,22.780563354492188,72.0999984741211,17.118999481201172,,28.55304527282715,43.6098518371582,38.1070671081543,6.808570861816406,18.941333770751953,20.320175170898438
2014-09-03,21.819061279296875,72.43000030517578,16.950000762939453,,28.583213806152344,43.631752014160156,37.99720764160156,6.819857120513916,18.746000289916992,20.38992691040039
2014-09-04,21.638225555419922,72.45999908447266,17.297500610351562,,28.78302001953125,43.63905715942383,38.25072479248047,6.752429008483887,19.069332122802734,20.53746795654297
2014-09-05,21.82567024230957,73.12999725341797,17.319000244140625,,28.985797882080078,43.785240173339844,38.800071716308594,6.795429229736328,18.492666244506836,20.79230499267578
2014-09-08,21.691160202026367,73.38999938964844,17.117000579833984,,29.165821075439453,43.77061462402344,39.273353576660156,6.847570896148682,18.80733299255371,20.5294189453125
2014-09-09,21.609554290771484,72.41999816894531,16.487499237060547,,28.735050201416016,43.164005279541016,39.518428802490234,6.8429999351501465,18.565332412719727,20.585752487182617
2014-09-10,22.273344039916992,72.33000183105469,16.566499710083008,,28.838415145874023,43.28096008300781,39.586055755615234,6.919857025146484,18.739999771118164,20.5240535736084
2014-09-11,22.36817169189453,72.41999816894531,16.525999069213867,,28.751863479614258,43.67560577392578,39.721275329589844,6.879428863525391,18.687332153320312,20.4140682220459
2014-09-12,22.418895721435547,70.9800033569336,16.559499740600586,,28.468473434448242,43.872947692871094,39.467716217041016,6.807857036590576,18.613332748413086,20.325542449951172
2014-09-15,22.412281036376953,70.2699966430664,16.194499969482422,,28.343843460083008,43.807159423828125,39.07897186279297,6.539286136627197,16.923999786376953,20.336267471313477
2014-09-16,22.24247169494629,70.7300033569336,16.38800048828125,,28.682621002197266,43.843719482421875,39.518428802490234,6.527286052703857,17.382667541503906,20.473093032836914
2014-09-17,22.401248931884766,67.30000305175781,16.200000762939453,,28.921003341674805,44.07757568359375,39.31560516357422,6.4932861328125,17.42533302307129,20.451618194580078
2014-09-18,22.44756507873535,67.91000366210938,16.25,,29.14356231689453,44.81574249267578,39.45083236694336,6.557285785675049,17.58799934387207,20.44626235961914
2014-09-19,22.264522552490234,66.94000244140625,16.56599998474121,,29.480365753173828,44.66225814819336,40.16073989868164,6.535999774932861,17.288000106811523,20.61257553100586
2014-09-22,22.286584854125977,67.19999694824219,16.225000381469727,,29.049592971801758,44.516090393066406,39.771968841552734,6.3254289627075195,16.66866683959961,20.47039222717285
2014-09-23,22.6350154876709,67.79000091552734,16.181499481201172,,28.740983963012695,44.53801727294922,39.34941864013672,6.341429233551025,16.694000244140625,20.27994155883789
2014-09-24,22.438737869262695,69.02999877929688,16.410499572753906,,29.080259323120117,45.04229736328125,39.788875579833984,6.43657112121582,16.80933380126953,20.676958084106445
2014-09-25,21.583099365234375,67.70999908447266,16.096500396728516,,28.44077491760254,43.96065139770508,38.90994644165039,6.335570812225342,16.463333129882812,20.419431686401367
2014-09-26,22.21820640563965,68.36000061035156,16.160499572753906,,28.541667938232422,44.26029586791992,39.22263717651367,6.410714149475098,16.440000534057617,20.518692016601562
2014-09-29,22.07707405090332,69.22000122070312,16.090999603271484,,28.50507354736328,44.092185974121094,39.24800491333008,6.422286033630371,16.35066795349121,20.40870475769043
2014-09-30,22.21820640563965,69.19000244140625,16.121999740600586,,28.554529190063477,44.02642059326172,39.18038558959961,6.445428848266602,16.178667068481445,20.51331901550293
2014-10-01,21.871986389160156,67.54000091552734,15.873000144958496,,28.104965209960938,43.68291091918945,38.791622161865234,6.268570899963379,16.016000747680664,20.419431686401367
2014-10-02,22.0307674407959,67.05999755859375,15.920499801635742,,28.194480895996094,43.292964935302734,38.67331314086914,6.428286075592041,16.761333465576172,20.448944091796875
2014-10-03,21.969022750854492,68.4000015258789,16.136999130249023,,28.451658248901367,44.3671989440918,38.95220184326172,6.564857006072998,17.013999938964844,20.741336822509766
2014-10-06,21.969022750854492,67.66999816894531,16.110000610351562,,28.554033279418945,44.27889633178711,38.95220184326172,6.621142864227295,17.374666213989258,20.749380111694336
2014-10-07,21.777151107788086,65.95999908447266,15.848999977111816,,27.880922317504883,43.60934829711914,38.478919982910156,6.517857074737549,17.30466651916504,20.735971450805664
2014-10-08,22.229244232177734,67.98999786376953,16.135000228881836,,28.314165115356445,44.44076919555664,39.53534698486328,6.669428825378418,17.28533363342285,20.988128662109375
2014-10-09,22.27775764465332,65.66000366210938,15.768500328063965,,27.739477157592773,43.469547271728516,38.749359130859375,6.594571113586426,17.134000778198242,20.886199951171875
2014-10-10,22.21381187438965,63.290000915527344,15.569499969482422,,26.928874969482422,43.05750274658203,37.21122741699219,6.458285808563232,15.793999671936035,21.001544952392578
2014-10-13,22.010921478271484,61.68000030517578,15.322500228881836,,26.371000289916992,42.79263687133789,36.89006423950195,6.2654290199279785,14.97266674041748,20.80571746826172
2014-10-14,21.777151107788086,60.880001068115234,15.415499687194824,,26.60493278503418,42.66756057739258,36.95769119262695,6.415999889373779,15.137332916259766,20.918386459350586
2014-10-15,21.510318756103516,62.189998626708984,15.298500061035156,,26.213727951049805,40.857547760009766,36.52665328979492,6.408429145812988,15.313332557678223,20.172643661499023
2014-10-16,21.228044509887695,62.86000061035156,15.142999649047852,,25.940723419189453,40.52643966674805,36.12101364135742,5.167142868041992,15.09000015258789,19.802448272705078
2014-10-17,21.538982391357422,64.5199966430664,15.182000160217285,,25.28096580505371,41.35052490234375,36.87316131591797,5.101285934448242,15.165332794189453,19.877561569213867
2014-10-20,21.99989128112793,64.68000030517578,15.310500144958496,,25.75921630859375,41.666900634765625,37.25347900390625,5.1317138671875,15.364666938781738,20.156545639038086
2014-10-21,22.59752082824707,66.43000030517578,15.766500473022461,,26.041120529174805,42.62340545654297,37.929595947265625,5.228428840637207,15.689332962036133,20.392606735229492
2014-10-22,22.712200164794922,65.04000091552734,15.648500442504883,,26.346269607543945,42.27023696899414,37.50701141357422,5.352142810821533,15.40666675567627,20.39529037475586
2014-10-23,23.117963790893555,65.91999816894531,15.659000396728516,,26.903654098510742,42.71906661987305,38.047916412353516,5.4720001220703125,15.685999870300293,20.454309463500977
2014-10-24,23.203975677490234,67.01000213623047,14.352999687194824,,26.695934295654297,43.21937942504883,38.98601150512695,5.500286102294922,15.682666778564453,20.489181518554688
2014-10-27,23.179712295532227,67.02999877929688,14.498499870300293,,26.744895935058594,43.145816802978516,38.800071716308594,5.420000076293945,14.777999877929688,20.545515060424805
2014-10-28,23.539180755615234,68.37000274658203,14.779500007629395,,27.14698028564453,43.87422180175781,39.29026412963867,5.517428874969482,16.184667587280273,20.481136322021484
2014-10-29,23.671493530273438,67.93000030517578,14.706000328063965,,27.168245315551758,43.62405776977539,39.400115966796875,5.401429176330566,15.873332977294922,20.491865158081055
2014-10-30,23.59210777282715,68.56999969482422,14.953499794006348,,27.216712951660156,43.69762420654297,38.918392181396484,5.414429187774658,15.910667419433594,20.50795555114746
2014-10-31,23.817047119140625,70.12000274658203,15.27299976348877,,27.650453567504883,44.49962615966797,39.679012298583984,5.611000061035156,16.113332748413086,20.459671020507812
2014-11-03,24.12578582763672,69.91000366210938,15.28600025177002,,27.459548950195312,44.793941497802734,40.09312438964844,5.5487141609191895,16.172666549682617,20.462352752685547
